鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２７２號四樓,32.75,都市：其他:第二種住宅區,,,1081130,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,180.44,3,2,2,有,有,12400000,77733,坡道平面,42.79,1700000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPQQMLTLRHGGFIF07DA,81.16,10.03,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２７２號九樓,32.75,都市：其他:第二種住宅區,,,1081110,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,180.44,3,2,2,有,有,12650000,79550,坡道平面,42.79,1700000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPVQMLTLRHGGFIF57DA,81.16,10.03,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２７０號八樓,39.7,都市：其他:第二種住宅區,,,1090315,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,209.6,4,2,2,有,有,14680000,77813,坡道平面,42.79,1700000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPSRMLTLRHGGFIF37DA,100.07,11.32,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２７０號九樓,39.7,都市：其他:第二種住宅區,,,1090315,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,209.6,4,2,2,有,有,15620000,82849,坡道平面,42.79,1800000,含裝潢費；含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPTRMLTLRHGGFIF47DA,100.07,11.32,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２８０號五樓,32.16,都市：其他:第二種住宅區,,,1081130,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,177.9,3,2,2,有,有,11000000,69573,坡道平面,42.79,1600000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPTOMLLJIIGGFIF97DA,80.47,9.75,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２８０號七樓,32.16,都市：其他:第二種住宅區,,,1081201,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,177.9,3,2,2,有,有,12280000,77566,坡道平面,42.79,1800000,含裝潢費；含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPWOMLLJIIGGFIF28DA,80.47,9.75,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２８０號八樓,32.16,都市：其他:第二種住宅區,,,1090127,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,177.9,3,2,2,有,有,11800000,74014,坡道平面,42.79,1800000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPXOMLLJIIGGFIF38DA,80.47,9.75,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２８０號九樓,32.16,都市：其他:第二種住宅區,,,1081107,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,177.9,3,2,2,有,有,12330000,77936,坡道平面,42.79,1800000,含裝潢費；含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPOPMLLJIIGGFIF57DA,80.47,9.75,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２８０號十樓,32.16,都市：其他:第二種住宅區,,,1090112,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,177.9,3,2,2,有,有,12080000,76086,坡道平面,42.79,1800000,含裝潢費；含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPQQMLLJIIGGFIF87DA,80.47,9.75,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２７８號九樓,18.07,都市：其他:第二種住宅區,,,1081011,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,118.71000000000001,2,1,1,有,有,7060000,71918,坡道平面,42.79,1600000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPORMLLJIIGGFIF77DA,44.0,6.6,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２７６號三樓,22.27,都市：其他:第二種住宅區,,,1081105,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,136.35,2,2,1,有,有,8470000,73429,坡道平面,42.79,1600000,含裝潢費；含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPQRMLLJIIGGFIF97DA,53.4,8.32,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區龍五路２７６號六樓,22.27,都市：其他:第二種住宅區,,,1081204,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,136.35,2,2,1,有,有,8600000,73749,坡道平面,42.79,1700000,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPTRMLLJIIGGFIF28DA,53.4,8.32,0.0,,
鶯歌區,房地(土地+建物),新北市鶯歌區龍五路２７６號八樓,22.27,都市：其他:第二種住宅區,,,1090315,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100825,93.56,2,2,1,有,有,7500000,80162,,0.0,0,含裝潢費；含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPVRMLLJIIGGFIF48DA,53.4,8.32,0.0,,
中和區,房地(土地+建物)+車位,新北市中和區中原三街５號二十三樓,17.16,都市：其他:住宅區,,,1100830,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1091202,113.2,2,2,1,有,有,15000000,158146,坡道平面,31.63,2100000,,RPQNMLQJJIGGFHF08DA,47.23,6.79,0.0,,
中和區,房地(土地+建物),新北市中和區忠孝街１１巷４２號二樓,24.52,都市：其他:住宅區,,,1101028,土地1建物1車位0,二層，平台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0600110,77.98,3,1,2,有,無,8160000,104642,,0.0,0,陽台外推；其他增建；,RPVPMLTJJIGGFHF09DA,77.98,0.0,0.0,無,0490
中和區,房地(土地+建物)+車位,新北市中和區國光街５０號十二樓,22.87,都市：其他:住宅區,,,1101021,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1091019,223.38,3,2,3,有,有,27000000,120870,坡道平面,36.44,0,,RPOQMLTJJIGGFHF48DA,100.16,24.07,0.0,有,0491
中和區,房地(土地+建物),新北市中和區秀朗路三段１０巷３５弄３號,90.2,都市：其他:住宅區,,,1100903,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620302,110.5,4,3,3,有,無,32500000,294118,,0.0,0,頂樓加蓋；其他增建；,RPRSMLPKJIGGFHF68DA,110.5,0.0,0.0,,
中和區,房地(土地+建物),新北市中和區華新街１４３巷８號四樓,33.19,都市：其他:住宅區,,,1101014,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741120,98.27,4,0,4,有,無,9150000,93111,,0.0,0,陽台外推；其他增建；,RPURMLLKJIGGFHF48DA,87.77,10.5,0.0,無,0492
中和區,土地,員山段863地號,61.43,都市：其他:公園用地,,,1101101,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,695250,11318,,0.0,0,包含公共設施保留地用地；,RPRQMLMKJIGGFHF18DA,0.0,0.0,0.0,無,0493
中和區,房地(土地+建物)+車位,新北市中和區中山路二段３６６巷１０號九樓,112.97,都市：其他:乙種工業區,,,1100825,土地1建物1車位5,九層,十層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0840905,905.6200000000001,5,0,2,有,有,75000000,82816,升降機械,0.0,0,土地價格5900萬元建物價格1600萬元,RPTPMLQKJIGGFHF68DA,734.68,41.01,0.0,有,0494
永和區,房地(土地+建物)+車位,新北市永和區仁愛路３０６巷１８弄８號十一樓,27.32,都市：其他:住宅區,,,1101101,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941202,185.64999999999998,2,2,1,有,有,29000000,156208,坡道平面,0.0,0,陽台外推；,RPUPMLQKJIGGFHF78DA,97.74,9.72,0.0,有,0495
中和區,房地(土地+建物),新北市中和區新生街１８６巷１弄１３號二樓,25.82,都市：其他:住宅區,,,1101009,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,Ｒ．Ｃ造,0650124,73.61,0,0,0,無,無,7900000,107322,,0.0,0,,RPVPMLKKJIGGFHF28DA,60.84,12.77,0.0,無,0496
中和區,房地(土地+建物),新北市中和區圓通路３６７巷１８之２號五樓,23.16,都市：其他:住宅區,,,1101012,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730814,103.71,5,3,3,有,無,10250000,98833,,0.0,0,頂樓加蓋；,RPPQMLMKJIGGFHF97DA,95.61,8.1,0.0,,
中和區,房地(土地+建物),新北市中和區安平路１４５巷１４號二樓,29.79,都市：其他:住宅區,,,1101105,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0610230,91.56,3,2,1,有,無,5000000,54609,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPQPMLPJJIGGFHF18DA,91.56,0.0,0.0,,
中和區,房地(土地+建物),新北市中和區景平路２００號十六樓之三,9.26,都市：其他:住宅區,,,1101012,土地3建物1車位0,十六層,四十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0861104,153.21,3,2,3,有,有,20500000,133803,,0.0,0,陽台外推；,RPSRMLTLIIGGFHF09DA,109.38,11.99,0.0,有,0497
中和區,房地(土地+建物),新北市中和區華新街１９２巷６弄２０號四樓,28.55,都市：其他:住宅區,,,1101003,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790511,91.52,3,2,2,有,無,9350000,102163,,0.0,0,其他增建；,RPURMLRLIIGGFHF09DA,82.2,9.32,0.0,無,0498
永和區,土地,保生段634地號,6.81,都市：其他:住宅區,,,1101026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,308370,,0.0,0,,RPRPMLRLIIGGFHF58DA,0.0,0.0,0.0,無,0499
永和區,土地,保生段634地號,4.87,都市：其他:住宅區,,,1101026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,308008,,0.0,0,,RPSPMLRLIIGGFHF68DA,0.0,0.0,0.0,無,0499
永和區,土地,保生段634地號,1.95,都市：其他:住宅區,,,1101026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,307692,,0.0,0,,RPTPMLRLIIGGFHF78DA,0.0,0.0,0.0,無,0499
永和區,土地,保生段634地號,1.46,都市：其他:住宅區,,,1101026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,308219,,0.0,0,,RPVPMLRLIIGGFHF98DA,0.0,0.0,0.0,無,0499
永和區,土地,保生段634地號,1.46,都市：其他:住宅區,,,1101026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,308219,,0.0,0,,RPWPMLRLIIGGFHF09DA,0.0,0.0,0.0,無,0499
中和區,房地(土地+建物)+車位,新北市中和區明禮街１１巷２８號九樓,18.25,都市：其他:住宅區,,,1070117,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100830,168.44,3,2,2,有,有,22120000,148598,坡道平面,35.06,2300000,預售屋、或土地及建物分件登記案件；,RPXOMLSKIIGGFHF09DA,79.64,10.46,0.0,,
中和區,房地(土地+建物)+車位,新北市中和區明禮街１１巷２８號四樓,17.99,都市：其他:住宅區,,,1070117,土地1建物1車位1,四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100830,166.49,3,2,2,有,有,20500000,138477,坡道平面,35.06,2300000,預售屋、或土地及建物分件登記案件；,RPVWMLPKIIGGFHF76DA,79.64,8.53,0.0,,
永和區,土地,長堤段43地號,84.31,都市：其他:河川區,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,855409,10146,,0.0,0,政府機關標讓售；,RPRUMLKLIIGGFHF38DA,0.0,0.0,0.0,無,0504
永和區,土地,長堤段43地號,67.45,都市：其他:河川區,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,684327,10146,,0.0,0,政府機關標讓售；,RPTUMLKLIIGGFHF58DA,0.0,0.0,0.0,無,0504
永和區,土地,長堤段43地號,404.69,都市：其他:河川區,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4105964,10146,,0.0,0,政府機關標讓售；,RPPVMLKLIIGGFHF28DA,0.0,0.0,0.0,無,0504
永和區,土地,長堤段43地號,101.17,都市：其他:河川區,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1026491,10146,,0.0,0,政府機關標讓售；,RPRVMLKLIIGGFHF48DA,0.0,0.0,0.0,無,0504
永和區,土地,長堤段43地號,101.17,都市：其他:河川區,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1026491,10146,,0.0,0,政府機關標讓售；,RPSVMLKLIIGGFHF58DA,0.0,0.0,0.0,無,0504
永和區,土地,長堤段43地號,101.17,都市：其他:河川區,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1026491,10146,,0.0,0,政府機關標讓售；,RPTVMLKLIIGGFHF68DA,0.0,0.0,0.0,無,0504
永和區,土地,長堤段43地號,101.17,都市：其他:河川區,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1026491,10146,,0.0,0,政府機關標讓售；,RPUVMLKLIIGGFHF78DA,0.0,0.0,0.0,無,0504
永和區,土地,長堤段43地號,28.1,都市：其他:河川區,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,285137,10147,,0.0,0,政府機關標讓售；,RPVVMLKLIIGGFHF88DA,0.0,0.0,0.0,無,0504
永和區,土地,長堤段43地號,28.1,都市：其他:河川區,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,285137,10147,,0.0,0,政府機關標讓售；,RPWVMLKLIIGGFHF98DA,0.0,0.0,0.0,無,0504
永和區,土地,長堤段43地號,28.1,都市：其他:河川區,,,1101028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,285137,10147,,0.0,0,政府機關標讓售；,RPXVMLKLIIGGFHF09DA,0.0,0.0,0.0,無,0504
三重區,房地(土地+建物)+車位,新北市三重區信賢街２３號二樓,29.02,都市：其他:住宅區,,,1101017,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970204,179.24,4,2,2,有,有,24680000,137692,坡道平面,30.46,0,露臺增建,RPVOMLQKJIGGFGF68DA,98.54,9.39,0.0,,
三重區,房地(土地+建物),新北市三重區長樂街１３３之１６號,21.02,都市：其他:住宅區,,,1101026,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0640109,66.93,3,2,1,有,無,7545000,112730,,0.0,0,,RPXOMLQKJIGGFGF88DA,66.93,0.0,0.0,,
三重區,房地(土地+建物),新北市三重區成功路１號七樓之一,8.4,都市：其他:商業區,,,1101015,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040909,86.36,2,2,1,有,有,14000000,162112,,0.0,0,,RPPQMLQKJIGGFGF28DA,49.35,8.46,0.0,有,0514
三重區,房地(土地+建物),新北市三重區碧華街１０２巷３號,25.97,都市：其他:乙種工業區,,,1101008,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0700210,70.0,2,2,1,有,無,9050000,129286,,0.0,0,其他增建；,RPRQMLQKJIGGFGF48DA,70.0,0.0,0.0,,
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區國道路二段１０１號十二樓,28.58,都市：其他:乙種工業區,,,1101016,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,0960530,165.29,3,2,2,有,有,15500000,93769,坡道平面,33.17,0,陽台外推；,RPUQMLQKJIGGFGF78DA,85.75,10.16,0.0,,
三重區,土地,長壽段1129地號,13.03,都市：其他:住宅區,,,1101011,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,345357,,0.0,0,未登記建物；,RPSRMLQKJIGGFGF68DA,0.0,0.0,0.0,,
蘆洲區,房地(土地+建物),新北市蘆洲區永平街３２巷１２弄２號四樓,36.48,都市：其他:住宅區,,,1101008,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771028,128.08,5,3,3,有,無,12500000,97595,,0.0,0,其他增建；含租約；,RPTRMLQKJIGGFGF78DA,113.43,12.22,0.0,,
三重區,房地(土地+建物),新北市三重區仁義街１６７巷５１號,36.0,都市：其他:住宅區,,,1101028,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700627,95.55,3,2,2,有,無,14000000,146520,,0.0,0,其他增建；未登記建物；,RPVOMLRKJIGGFGF78DA,81.38,14.17,0.0,,
蘆洲區,房地(土地+建物),新北市蘆洲區信義路３４１號十二樓,39.19,都市：其他:住宅區,,,1100925,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080520,217.69,4,2,2,有,有,30650000,140797,,0.0,0,,RPUPMLMKJIGGFGF28DA,120.42,26.38,0.0,,
蘆洲區,車位,信義路３３３號等,1.97,都市：其他:住宅區,,,1100925,土地1建物1車位1,,,其他,,,,32.27,0,0,0,有,有,2050000,,坡道平面,32.27,2050000,僅車位交易；,RPXPMLMKJIGGFGF58DA,0.0,0.0,0.0,有,0026
三重區,房地(土地+建物),新北市三重區長元街１００之１號十樓,9.84,都市：其他:住宅區,,,1101021,土地1建物1車位0,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020806,99.65,2,2,1,有,有,16880000,169393,,0.0,0,,RPSRMLPKJIGGFGF58DA,55.57,11.68,0.0,有,0516
中和區,房地(土地+建物)+車位,新北市中和區員山路３２２之６號八樓,21.02,都市：其他:住宅區,,,1100928,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1060110,204.76,3,2,2,有,有,21260000,103829,坡道平面,40.63,0,,RPUPMLOKIIGGFHF48DA,86.52,16.85,0.0,,
中和區,房地(土地+建物),新北市中和區華新街２８之５號二樓,18.68,都市：其他:住宅區,,,1100914,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840114,142.88,3,2,2,有,有,17200000,120381,,0.0,0,本買賣含室內裝潢及現有家俱及電器用品,RPQQMLOJIIGGFHF08DA,81.27,8.29,0.0,,
三重區,房地(土地+建物),新北市三重區溪尾街４２之５號八樓,6.15,都市：其他:乙種工業區,,,1101008,土地2建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0971209,42.14,0,0,0,無,有,5630000,133602,,0.0,0,,RPPUMLMKJIGGFGF28DA,23.92,1.96,0.0,,
永和區,房地(土地+建物),新北市永和區仁愛路２６２號二十九樓,9.41,都市：其他:住宅區,,,1100724,土地1建物1車位0,二十九層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1080226,111.25,2,2,2,有,有,24540000,220584,,0.0,0,,RPXQMLKKQHGGFHF56DA,63.5,15.59,0.0,,
永和區,房地(土地+建物),新北市永和區信義路１７巷１５號二樓,56.12,都市：其他:住宅區,,,1100908,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0651022,115.2,3,2,1,有,無,9500000,82465,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPWPMLSJRHGGFHF17DA,115.2,0.0,0.0,,
